,x,y,z,t,activity
517,0.14,-0.96,-0.02,19670,Standing
518,0.15,-0.95,-0.03,19712,Standing
519,0.19,-0.95,-0.02,19753,Standing
520,0.21,-0.96,-0.03,19793,Standing
521,0.22,-0.96,-0.03,19834,Standing
522,0.25,-0.95,-0.04,19874,Standing
523,0.25,-0.97,-0.04,19914,Standing
524,0.25,-0.96,-0.03,19954,Standing
525,0.26,-0.96,-0.03,19994,Standing
526,0.25,-0.96,-0.04,20034,Standing
527,0.25,-0.96,-0.03,20074,Standing
528,0.28,-0.96,-0.04,20114,Standing
529,0.25,-0.96,-0.03,20155,Standing
530,0.26,-0.95,-0.03,20195,Standing
531,0.28,-0.95,-0.02,20235,Standing
532,0.27,-0.95,-0.03,20275,Standing
533,0.27,-0.95,-0.02,20315,Standing
534,0.27,-0.95,-0.04,20355,Standing
535,0.0,0.0,0.0,520,Standing
536,0.1,-0.98,-0.04,560,Standing
537,0.11,-0.98,-0.03,601,Standing
538,0.11,-0.98,-0.04,641,Standing
539,0.11,-0.97,-0.03,681,Standing
540,0.1,-0.99,-0.02,722,Standing
541,0.1,-0.99,-0.02,763,Standing
542,0.07,-1.01,-0.02,804,Standing
543,0.06,-1.0,-0.02,845,Standing
544,0.07,-0.96,-0.01,887,Standing
545,0.09,-0.96,-0.02,928,Standing
546,0.11,-0.97,-0.03,969,Standing
547,0.11,-1.0,-0.03,1010,Standing
548,0.11,-1.0,-0.04,1050,Standing
549,0.11,-0.99,-0.03,1091,Standing
550,0.11,-0.99,-0.03,1131,Standing
551,0.09,-0.98,-0.02,1171,Standing
552,0.09,-0.98,-0.02,1212,Standing
553,0.09,-0.99,-0.02,1252,Standing
554,0.09,-0.99,-0.02,1292,Standing
555,0.08,-0.99,-0.02,1332,Standing
556,0.09,-0.98,-0.02,1372,Standing
557,0.09,-0.99,-0.01,1413,Standing
558,0.09,-0.99,-0.02,1453,Standing
559,0.09,-1.0,-0.03,1495,Standing
560,0.1,-0.98,-0.02,1537,Standing
561,0.09,-0.98,-0.02,1579,Standing
562,0.09,-1.0,-0.03,1619,Standing
563,0.09,-0.98,-0.03,1659,Standing
564,0.09,-0.98,-0.03,1699,Standing
565,0.09,-0.97,-0.03,1740,Standing
566,0.09,-0.98,-0.03,1780,Standing
567,0.1,-0.99,-0.03,1820,Standing
568,0.1,-0.98,-0.03,1861,Standing
569,0.1,-0.98,-0.03,1901,Standing
570,0.1,-0.98,-0.03,1941,Standing
571,0.09,-0.97,-0.03,1983,Standing
572,0.09,-0.99,-0.02,2024,Standing
573,0.09,-0.99,-0.02,2064,Standing
574,0.09,-0.99,-0.03,2104,Standing
575,0.1,-0.99,-0.02,2144,Standing
576,0.09,-0.99,-0.02,2185,Standing
577,0.1,-0.98,-0.03,2225,Standing
578,0.09,-0.99,-0.03,2265,Standing
579,0.09,-0.99,-0.02,2305,Standing
580,0.09,-0.98,-0.02,2345,Standing
581,0.09,-0.99,-0.03,2385,Standing
582,0.09,-0.99,-0.02,2425,Standing
583,0.09,-0.99,-0.03,2466,Standing
584,0.09,-0.98,-0.03,2506,Standing
585,0.09,-0.99,-0.02,2546,Standing
586,0.09,-0.98,-0.03,2587,Standing
587,0.1,-0.99,-0.04,2627,Standing
588,0.11,-0.98,-0.04,2667,Standing
589,0.11,-0.99,-0.03,2708,Standing
590,0.11,-0.99,-0.04,2748,Standing
591,0.1,-0.99,-0.03,2789,Standing
592,0.1,-0.99,-0.03,2829,Standing
593,0.09,-0.98,-0.02,2869,Standing
594,0.08,-0.99,-0.03,2909,Standing
595,0.09,-0.98,-0.03,2950,Standing
596,0.09,-0.99,-0.03,2990,Standing
597,0.09,-0.98,-0.03,3032,Standing
598,0.09,-0.97,-0.03,3073,Standing
599,0.1,-0.99,-0.03,3115,Standing
600,0.09,-0.99,-0.03,3156,Standing
601,0.1,-0.98,-0.03,3197,Standing
602,0.1,-0.99,-0.03,3237,Standing
603,0.09,-0.98,-0.03,3279,Standing
604,0.09,-0.98,-0.03,3320,Standing
605,0.09,-0.98,-0.02,3360,Standing
606,0.09,-0.99,-0.03,3401,Standing
